Unnamed: 0,N1,N2,sentence,relation,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,common_neighbors,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,local_node_connectivity,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,resource_allocation_index,treewidth_min_degree
415,604773,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",0,1.4548963585053518,1220350.9413655684,380.16786644595857,0.21646108620325646,0.2234453111366782,0.0,0.0,0.9992313604919292,1300.0,-0.7157352683275544,0.028301519214216638,1.0,2.0,22.0,62.0,62.0,57.0,124.0,2476,60.0,6.524672396198986e-07,23970.0,1302.0,1.0,0,51.0
416,600301,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",0,1.4569305417959564,2206570.048271508,559.5466398936031,0.17580252356235646,0.024362793764859485,0.0,0.0,0.9992307692307691,1299.0,-0.7939483750069251,0.04046236622716254,1.0,2.0,18.0,63.0,63.0,63.0,126.0,2476,61.0,6.524672396198984e-07,34217.0,1301.0,1.0,0,58.0
417,600529,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",0,1.4328755000413227,4824125.992937803,439.76139854486667,0.1641449102420568,0.0885261959275768,0.0,0.0,0.9992636229749632,1357.0,-0.6803599074642754,0.05336484745237391,1.0,2.0,17.0,121.0,121.0,121.0,242.0,2476,119.0,6.524672396198988e-07,49243.0,1359.0,1.0,0,120.0
419,600234,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",0,1.4729329555380386,268923.3960575341,423.22418608069376,0.3100862847806534,0.2572119700912034,0.0,0.0,0.9992063492063492,1259.0,-0.6842190391452692,0.013045831602532634,1.0,2.0,29.0,23.0,23.0,23.0,46.0,2476,21.0,6.524672396198986e-07,10364.0,1261.0,1.0,0,22.0
420,300256,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",1,1.4180619779755048,8787388.911746427,423.06712729048775,0.14745551388397046,0.037956306697980696,0.0,0.0,1.0007002801120448,1429.0,-0.6578613876202081,0.06891559982985497,1.0,2.0,2.0,190.0,190.0,159.0,380.0,2474,189.0,6.524672396198988e-07,70315.0,1429.0,1.0,0,225.0
421,614505,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",1,1.4339826243929792,6008262.669452728,446.6465789667083,0.1572544079793019,0.10106120215875572,0.0,0.0,1.0007251631617111,1380.0,-0.6717424334393561,0.06016962512217424,1.0,2.0,2.0,142.0,142.0,135.0,284.0,2474,141.0,6.524672396198988e-07,57252.0,1380.0,1.0,0,147.0
422,614574,HP:0000365,"The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschutter-Tonz syndrome).",0,1.447594255854308,2572670.3136101705,461.6457760711399,0.17868567082767448,0.11399177559083964,0.0,0.0,0.9992412746585736,1317.0,-0.7285969784481463,0.0412495786457069,1.0,2.0,21.0,80.0,80.0,80.0,160.0,2476,78.0,6.524672396198987e-07,35855.0,1319.0,1.0,0,83.0
423,312180,HP:0001249,"Intragenic mutations of the UBE2A gene, as well as larger deletions of Xq24 encompassing UBE2A have in recent years been associated with a syndromic form of X-linked intellectual disability called UBE2A deficiency syndrome or X-linked intellectual disability type Nascimento (OMIM#300860).",1,1.4047502102900298,20325405.834221072,470.1963261357387,0.13480476145421205,0.015724674082425227,0.0,0.0,1.0005230125523012,1913.0,-0.5805852183174497,0.06695982344977221,1.0,2.0,2.0,307.0,307.0,249.0,614.0,3204,306.0,3.8916426584744994e-07,122458.0,1913.0,1.0,0,351.0
424,605031,HP:0003510,"Here we identify mutations in the genes encoding PLK4 kinase, a master regulator of centriole duplication, and its substrate TUBGCP6 in individuals with microcephalic primordial dwarfism and additional congenital anomalies, including retinopathy, thereby extending the human phenotypic spectrum associated with centriole dysfunction.",0,1.3440753955457545,526540.1404761904,127.94676827233286,0.2006952667749272,0.0748159477175604,0.0,0.0,0.9965753424657534,291.0,-0.5479245054430442,0.18869512366169527,1.0,2.0,3.0,90.0,90.0,90.0,180.0,180,89.0,2.426654371617851e-05,8072.0,293.0,1.0,0,98.0
425,610053,HP:0003510,"Here we identify mutations in the genes encoding PLK4 kinase, a master regulator of centriole duplication, and its substrate TUBGCP6 in individuals with microcephalic primordial dwarfism and additional congenital anomalies, including retinopathy, thereby extending the human phenotypic spectrum associated with centriole dysfunction.",0,1.327128482972136,259586.01666666672,98.17173654882616,0.2155303215787122,0.07052375910372738,0.0,0.0,0.9953051643192488,212.0,-0.3367085332799343,0.2271949453731736,1.0,2.0,1.0,90.0,90.0,90.0,180.0,180,88.0,6.503642039542144e-05,5178.0,214.0,1.0,0,117.0
426,605031,HP:0000252,"Furthermore, we establish that different levels of impaired PLK4 activity result in growth and cilia phenotypes, providing a mechanism by which microcephaly disorders can occur with or without ciliopathic features.",1,1.4045022465102976,11880985.901099065,493.1039316419541,0.1298529367047867,0.08845477081250662,0.0,0.0,1.0008103727714748,1235.0,-0.6518117000021789,0.10933798778207206,1.0,2.0,1.0,202.0,202.0,202.0,404.0,2066,201.0,9.353172034763872e-07,83315.0,1235.0,1.0,0,275.0
427,606227,HP:0000568,"Mutations in the membrane frizzled-related protein (MFRP/Mfrp) gene, specifically expressed in the retinal pigment epithelium (RPE) and ciliary body, cause nanophthalmia or posterior microphthalmia with retinitis pigmentosa in humans, and photoreceptor degeneration in mice.",1,1.3811037430810544,221553.57575333168,104.64242424242424,0.23566474303178164,0.2369147575698116,0.0,0.0,1.0034482758620689,291.0,-0.7154874493232254,0.1265552790615002,1.0,2.0,3.0,60.0,60.0,39.0,120.0,450,59.0,1.957866708434489e-05,5340.0,291.0,1.0,0,64.0
431,606227,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",1,1.3794906334547201,253631.45094627593,112.39103362391032,0.2345608526142308,0.03284596465931083,0.0,0.0,1.0035211267605633,285.0,-0.6444084831416447,0.14084507042253522,1.0,2.0,4.0,63.0,63.0,59.0,126.0,438,62.0,2.066115702479339e-05,5700.0,285.0,1.0,0,63.0
432,180069,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",0,1.3253582258160417,1303239.9151260508,159.89845751197237,0.17741304443032346,0.09926865126882237,0.0,0.0,0.9973958333333331,383.0,-0.4207411991227773,0.20549242424242425,1.0,2.0,3.0,157.0,157.0,61.0,314.0,440,155.0,2.0474601257140522e-05,15190.0,385.0,1.0,0,184.0
434,604863,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",0,1.3287005037579471,1298230.4265873018,162.76132771338249,0.17676875778822435,0.10123466382493417,0.0,0.0,0.9973404255319148,375.0,-0.4396072935331152,0.21193351769287205,1.0,2.0,2.0,151.0,151.0,155.0,302.0,440,150.0,2.0474601257140515e-05,15021.0,377.0,1.0,0,176.0
435,600342,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",1,1.3397505125917581,912688.7310800308,156.81465870506966,0.17956180676386035,0.04866779617782111,0.0,0.0,0.9970326409495548,336.0,-0.537034089635196,0.21319333485505595,1.0,2.0,1.0,118.0,118.0,118.0,236.0,440,116.0,2.0474601257140522e-05,12142.0,338.0,1.0,0,142.0
437,602275,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",0,1.3500927193707415,829736.1586385837,159.41956600800097,0.1822466743628096,0.04626038348847602,0.0,0.0,1.003021148036254,332.0,-0.5442888143688127,0.2162668802096604,1.0,2.0,1.0,113.0,113.0,113.0,226.0,438,112.0,2.0661157024793387e-05,11883.0,332.0,1.0,0,139.0
438,607814,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",0,1.4500863371465569,27648.114430344634,155.4288086342881,0.3023898096565463,0.17453711844022393,0.0,0.0,0.9956709956709956,230.0,-0.9385251269600006,0.06855500821018062,1.0,2.0,1.0,12.0,12.0,11.0,24.0,440,10.0,2.0474601257140515e-05,1837.0,232.0,1.0,0,10.0
439,605446,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",1,1.3353569144871256,1273775.0710317462,136.41489286968738,0.1889180605963812,0.1270121729315754,0.0,0.0,1.002092050209205,479.0,-0.3102686191086078,0.14164795904997335,1.0,2.0,2.0,197.0,197.0,3.0,394.0,438,196.0,1.4679761013490698e-05,16216.0,479.0,1.0,0,204.0
440,607643,HP:0000546,"In Mfrprd6 eyes, a significant 1.5- to 2.0-fold decrease was observed among transcripts of genes linked to retinal degeneration, including those involved in visual cycle (Rpe65, Lrat, Rgr), phototransduction (Pde6a, Guca1b, Rgs9), and photoreceptor disc morphogenesis (Rpgrip1 and Fscn2).",0,1.3394337714863498,929852.9326923076,154.72064855661327,0.18018553673842824,0.0440984964368134,0.0,0.0,0.9970414201183432,337.0,-0.5285033577605787,0.21029481070325184,1.0,2.0,1.0,118.0,118.0,119.0,236.0,440,116.0,2.0474601257140515e-05,12048.0,339.0,1.0,0,147.0
429,606227,HP:0000568,"Transcripts of Prss56, a gene associated with angle-closure glaucoma, posterior microphthalmia and myopia, were increased in Mfrprd6 eyes by 17-fold.",1,1.3811037430810544,221553.57575333168,104.64242424242424,0.23566474303178164,0.2369147575698116,0.0,0.0,1.0034482758620689,291.0,-0.7154874493232254,0.1265552790615002,1.0,2.0,3.0,60.0,60.0,39.0,120.0,450,59.0,1.957866708434489e-05,5340.0,291.0,1.0,0,64.0
442,606227,HP:0000501,"Transcripts of Prss56, a gene associated with angle-closure glaucoma, posterior microphthalmia and myopia, were increased in Mfrprd6 eyes by 17-fold.",1,1.3993375576036868,390162.59596132615,144.4851475279107,0.22162938848130712,0.12043147022972815,0.0,0.0,1.0027100271002711,370.0,-0.7004490998056915,0.11477330989526112,1.0,2.0,3.0,64.0,64.0,59.0,128.0,608,63.0,1.0749798441279223e-05,7835.0,370.0,1.0,0,68.0
443,613858,HP:0000501,"Transcripts of Prss56, a gene associated with angle-closure glaucoma, posterior microphthalmia and myopia, were increased in Mfrprd6 eyes by 17-fold.",1,1.4419152276295133,98593.79115118882,136.46699915110358,0.2852660392088776,0.06553242350124103,0.0,0.0,1.002994011976048,335.0,-0.7268360424293995,0.06862096702118152,1.0,2.0,1.0,31.0,31.0,30.0,62.0,608,30.0,1.0749798441279223e-05,3839.0,335.0,1.0,0,27.0
444,606227,HP:0000545,"Transcripts of Prss56, a gene associated with angle-closure glaucoma, posterior microphthalmia and myopia, were increased in Mfrprd6 eyes by 17-fold.",0,1.3790164538931171,324908.0460458616,126.51038159371492,0.24027938950686165,0.07595873218563401,0.0,0.0,0.9974424552429668,390.0,-0.6548466992068891,0.09417245158933138,1.0,2.0,5.0,62.0,62.0,53.0,124.0,650,60.0,9.409462155143213e-06,7217.0,392.0,1.0,0,60.0
451,613858,HP:0000545,"Transcripts of Prss56, a gene associated with angle-closure glaucoma, posterior microphthalmia and myopia, were increased in Mfrprd6 eyes by 17-fold.",0,1.4278465522001595,113951.11678760506,135.63749502190362,0.2797798303701744,-0.048049277364645086,0.0,0.0,0.9971910112359548,355.0,-0.7208163814202093,0.06508670884083971,1.0,2.0,2.0,31.0,31.0,30.0,62.0,650,29.0,9.409462155143213e-06,4136.0,357.0,1.0,0,26.0
457,610299,HP:0001249,"In summary, our genetic findings implicate homozygous SLC6A17 mutations in autosomal-recessive intellectual disability, and their pathogenic role is strengthened by genetic evidence and in silico and in vitro functional analyses",1,1.451758665789324,5839817.041861213,553.2523196004994,0.16130525015204786,0.038761558706722515,0.0,0.0,1.0005793742757825,1727.0,-0.6696120849655289,0.04304277842003595,1.0,2.0,1.0,125.0,125.0,125.0,250.0,3204,124.0,3.891642658474503e-07,64151.0,1727.0,1.0,0,119.0
458,605896,HP:0001371,The finding expands the molecular basis of congenital contractures and the phenotypic spectrum of ECEL1 mutations.,1,1.407383147418538,3499927.9805125436,343.6130208333333,0.1532483010235865,0.11080814933243703,0.0,0.0,1.0013175230566536,760.0,-0.7036907466735859,0.12039040288468204,1.0,2.0,1.0,120.0,120.0,120.0,240.0,1280,119.0,2.433794699681904e-06,34723.0,760.0,1.0,0,121.0
459,601728,HP:0002664,"Here we developed a novel whole-body insertional mutagenesis screen in mice, which was designed for the discovery of Pten-cooperating tumor suppressors.",1,1.3343407597332966,15830479.394674528,265.4490341856586,0.14275419633953182,0.03699924186469675,0.0,0.0,1.0006934812760055,1443.0,-0.27905209298652,0.09160873238543142,1.0,2.0,5.0,608.0,608.0,3.0,1216.0,1542,607.0,1.6778973932186103e-06,95310.0,1443.0,1.0,0,802.0
519,606025,HP:0002664,"We validated ZBTB20, CELF2, PARD3, AKAP13 and WAC, which were identified by our screens in multiple cancer types, as new tumor suppressor genes in prostate cancer.",0,1.3595110490539537,7139069.830532509,254.38413234466395,0.14957192667225255,0.059501671056314785,0.0,0.0,0.9990356798457088,1036.0,-0.5481837314661832,0.09440675730161296,1.0,2.0,11.0,261.0,261.0,144.0,522.0,1544,259.0,1.6778973932186097e-06,50810.0,1038.0,1.0,0,353.0
520,615049,HP:0002664,"We validated ZBTB20, CELF2, PARD3, AKAP13 and WAC, which were identified by our screens in multiple cancer types, as new tumor suppressor genes in prostate cancer.",0,1.350522229411221,9084524.745866634,264.1147073207034,0.1459839875740244,0.08094448571055704,0.0,0.0,0.999071494893222,1076.0,-0.5341383494691474,0.10053350284150124,1.0,2.0,11.0,299.0,299.0,122.0,598.0,1544,297.0,1.6778973932186103e-06,58360.0,1078.0,1.0,0,428.0
483,601728,HP:0002664,"Our study identified complex PTEN-cooperating tumor suppressor networks in different cancer types, with potential clinical implications",1,1.3343407597332966,15830479.394674528,265.4490341856586,0.14275419633953182,0.03699924186469675,0.0,0.0,1.0006934812760055,1443.0,-0.27905209298652,0.09160873238543142,1.0,2.0,5.0,608.0,608.0,3.0,1216.0,1542,607.0,1.6778973932186103e-06,95310.0,1443.0,1.0,0,802.0
521,613036,HP:0001251,"We report the identification of mutations in PMPCA in 17 patients from four families affected with cerebellar ataxia, including the large Lebanese family previously described with autosomal recessive cerebellar ataxia and short stature of Norman type and localized to chromosome 9q34 (OMIM #213200).",1,1.421178170200508,3543276.8328182567,385.02029520295196,0.15796264961494716,0.09515102693777024,0.0,0.0,1.0010729613733906,933.0,-0.7128665629141346,0.0925989815492044,1.0,2.0,1.0,120.0,120.0,120.0,240.0,1626,119.0,1.5092152684290268e-06,40260.0,933.0,1.0,0,116.0
522,613036,HP:0000007,"We report the identification of mutations in PMPCA in 17 patients from four families affected with cerebellar ataxia, including the large Lebanese family previously described with autosomal recessive cerebellar ataxia and short stature of Norman type and localized to chromosome 9q34 (OMIM #213200).",1,1.4691394115294656,6635154.172072514,657.8372093023256,0.17721334413802636,0.12229519506031145,0.0,0.0,1.0003705075954057,2700.0,-0.6456802996450703,0.020702317730846808,1.0,2.0,123.0,120.0,120.0,120.0,240.0,5160,119.0,1.5011496554636375e-07,75432.0,2700.0,1.0,0,123.0
